Obesity data- http://www.cdc.gov/obesity/data/table-adults.html ( 2014),,,,,,,,,,,
,,,,,,,,,,,
MEDHHINC 2010- Median Household Income ( 2010),,,,,,,,,,,
"Fast-food restaurants/1,000 pop (% change), 2007-12- (PCH_FFRPTH_07_12)                              Farmers' markets/1,000 pop (% change), 2009-13 (PCH_FMRKTPTH_09_13)                                    Grocery stores/1,000 pop (% change), 2007-12 (PCH_GROCPTH_07_12)                                   Supercenters & club stores (% change), 2007-12 ( PCH_SUPERC_07_12)                                 Convenience Stores ( % change), 2007-2012 (PCH_CONVSPTH_07_12)",,,,,,,,,,,
FIPS Code,State,POVRATE10,Obesity (%),MEDHHINC10,PCH_FFRPTH_07_12,,,PCH_FMRKTPTH_09_13,PCH_GROCPTH_07_12,PCH_SUPERC_07_12,Convenience stores
6101,CA,24.6,,46188,-7.148607691,6101,CA,0,14.63134853,92.58066553,-54.45727504
6103,CA,15.2,,38188,14.38156356,6103,CA,1.087104226,-4.166798095,0,-26.07152996
6105,CA,11,,35207,3.009019666,6105,CA,-3.213969108,88.84986939,0,-45.06185618
6107,CA,16.4,,42377,11.28614407,6107,CA,43.98357966,-17.20367157,22.77586396,-42.96141543
6109,CA,20.7,,44751,-12.52317277,6109,CA,134.7830087,-18.99467275,0,-69.34933563
6111,CA,13,,71418,-0.080417073,6111,CA,-35.02276666,6.570708161,-5.539599584,-72.05673042
6113,CA,21,,54433,-2.904461837,6113,CA,44.63457717,-7.375047766,,-64.71430391
6115,CA,11.4,,41045,12.36125858,6115,CA,-65.09192173,-16.80945279,-1.683898747,-32.58324485
,Colorado,13.32835821,21.3,48574.89063,-1.66825972,,,25.41497942,14.07671393,11.24946489,-51.24762547
8001,CO,13.1,,52785,-1.731933407,8001,CO,62.96707892,21.11052063,30.42671453,-47.00221795
8003,CO,17.3,,36339,-5.270002477,8003,CO,2.160790994,-5.270002477,-5.270002477,-60.11368525
8005,CO,30.9,,58152,-4.596638706,8005,CO,-3.947218896,2.652146098,59.68111615,-65.61067132
8007,CO,13.6,,46165,-43.60623635,8007,CO,193.0760638,37.85142226,0,-68.53391448
8009,CO,6,,33086,-65.87576646,8009,CO,,2.372700613,0,2.372700613
8011,CO,12.9,,33702,0.207864195,8011,CO,-4.047885326,-49.8960679,0,-49.8960679
8013,CO,12.1,,62215,-4.994301647,8013,CO,-4.483527372,20.52057927,61.4114901,-74.65081296
8014,CO,8.6,,76006,-0.403635589,8014,CO,-5.068626101,-7.948814711,,-68.56788795
8015,CO,21.3,,42420,-14.85858586,8015,CO,105.965203,6.150334514,-7.1184573,-46.92483274
8017,CO,25.7,,44464,0,8017,CO,0,90.07470651,0,90.07470651
8019,CO,34.7,,64822,-1.030356747,8019,CO,,-50.51517837,0,-61.27274829
8021,CO,15,,32254,-51.62537764,8021,CO,-40.36080415,-27.43806647,0,-35.50050352
8023,CO,15.7,,27305,0,8023,CO,,-8.096828047,0,22.5375626
8025,CO,21.3,,34569,0,8025,CO,,20.61509786,0,-39.69245107
8027,CO,12.9,,42951,-37.80497372,8027,CO,41.78512397,86.58507884,0,-68.90248686
8029,CO,3.5,,40288,-6.541102245,8029,CO,0,-25.52494085,,-69.90906701
8031,CO,8.5,,45415,-2.465190321,8031,CO,,-2.662935314,21.67133086,-73.67687554
8033,CO,6.5,,40511,-100,8033,CO,0,-5.265797392,0,
8035,CO,13.4,,97806,5.426904727,8035,CO,0,7.775049423,105.1871133,-70.46549126
8037,CO,16.7,,69182,-14.96219563,8037,CO,0,23.4776574,94.96472221,-84.01928506
8039,CO,9.6,,78550,94.02129752,8039,CO,-5.860202401,-2.989351238,,-35.32623416
8041,CO,7.5,,51553,-2.300144622,8041,CO,2.924553102,-4.438893203,41.21808004,-60.26854227
8043,CO,8.3,,40543,-3.879199795,8043,CO,49.6890977,1.17978969,1.17978969,-65.50688988
8045,CO,14.5,,60456,13.41187192,8045,CO,0,16.24716872,-7.002265026,-65.97643842
8047,CO,9.4,,63024,0,8047,CO,15.98008148,,0,-53.8335458
8049,CO,22.7,,55818,8.383233533,8049,CO,81.00156148,-20.30644593,0,-79.8668916
8051,CO,15.1,,47698,11.75344849,8051,CO,,35.59418417,0,-85.57508679
8053,CO,8.8,,48195,2.962962963,8053,CO,31.22574283,2.962962963,0,-48.51851852
8055,CO,13,,31696,46.01652517,8055,CO,36.26000969,192.0330503,0,-46.08620609
8057,CO,14,,43691,0,8057,CO,147.1248222,1.557863501,0,-49.22106825
8059,CO,14.4,,64181,2.543793222,8059,CO,0,3.571801174,171.2912986,-65.36417834
8061,CO,11.5,,37600,0,8061,CO,95.99859105,80.74792244,0,-9.626038781
8063,CO,13.6,,39498,16.69384729,8063,CO,98.38449111,-44.43150129,0,-44.43150129
8065,CO,18.8,,43565,-6.347097302,8065,CO,0,114.0637776,0,-19.7260834
8067,CO,17.9,,53029,17.84012787,8067,CO,,23.21978588,-5.215549322,-74.25607512
8069,CO,16.3,,54739,-2.307398193,8069,CO,0,12.94790299,61.7208611,-67.87241822
8071,CO,14.7,,37700,81.40801988,8071,CO,68.77678778,-15.34292405,5.821344931,-52.38039478
8073,CO,11.9,,39230,44.33339446,8073,CO,0,-3.777737025,0,-17.52377459
8075,CO,10.1,,40637,-0.506792929,8075,CO,0,-53.80672529,-7.613450577,-38.40896705
8077,CO,17.4,,47324,-11.91404003,8077,CO,0,-19.22013886,-6.465423949,-53.67811472
8079,CO,15,,45645,0,8079,CO,-50.89406691,35.82510578,0,-72.83497884
8081,CO,14.2,,55913,-31.54040404,8081,CO,37.28755149,-31.54040404,,-11.98051948
8083,CO,19.9,,41074,5.782032053,8083,CO,-100,48.09484487,-1.270103417,-66.06159805
8085,CO,9.4,,44002,-7.5292148,8085,CO,,8.983425414,-3.125844076,-58.0211991
8087,CO,9.3,,43209,-43.07720278,8087,CO,0,-3.231244732,-3.231244732,-56.01420215
8089,CO,11.4,,34360,8.379684102,8089,CO,-1.187029923,-24.96791101,0.042785325,-26.05533259
8091,CO,7,,54920,11.0059918,8091,CO,0,45.69536424,0,-85.43046358
8093,CO,23,,66400,-7.395969805,8093,CO,5.909090909,5.833177366,0,-59.29493178
8095,CO,19.6,,44064,2.335699565,8095,CO,99.5045417,2.335699565,0,-38.59858026
8097,CO,8.6,,65568,-8.162254533,8097,CO,1.686924494,39.94323119,0,-90.79320847
8099,CO,17.3,,34488,-17.51553798,8099,CO,,-47.5098878,4.980224393,64.96892405
8101,CO,7.7,,39107,13.40317356,8101,CO,0,1.287449885,27.94204196,-52.80826321
8103,CO,25.1,,59308,-24.67551407,8103,CO,,-69.87020563,0,-49.78367605
8105,CO,15.9,,37300,16.764632,8105,CO,,-44.39779428,0,-54.591532
8107,CO,10,,60506,-15.74869289,8107,CO,0,72.33221908,0,-81.76378634
8109,CO,13.6,,30985,-100,8109,CO,-53.5335689,335.5329949,0,-12.89340102
8111,CO,10.1,,37001,-16.8115942,8111,CO,0,,0,-89.60144928
8113,CO,8.7,,62368,-1.596306069,8113,CO,290.9780419,47.6055409,0,-90.15963061
8115,CO,13.9,,36749,-2.224087285,8115,CO,0,-2.224087285,0,-100
8117,CO,14.3,,60087,22.12931267,8117,CO,-3.031064222,-6.454143489,0,-82.64097508
8119,CO,12.5,,59966,0.141091966,8119,CO,101.1571098,-25.60947454,,-51.29191785
8121,CO,9.3,,40914,189.3621486,8121,CO,0,-3.545950483,0,-42.12757029
8123,CO,11.3,,52334,2.719548534,8123,CO,0,13.91742608,22.491856,-49.17891081
8125,CO,6.7,,43361,-64.49747999,8125,CO,49.5646438,18.34173337,0,-68.44220443
,Conncticut,10.3375,26.3,65229.625,8.462693519,,,30.15241087,3.454090092,5.994372436,-66.17577371
9001,CT,6.8,,74634,10.58410784,9001,CT,0,-8.636389491,-4.793994656,-75.81747143
9003,CT,11.6,,60028,5.264354357,9003,CT,-100,-0.314728549,16.90363652,-66.75998529
9005,CT,8.9,,66076,5.284233888,9005,CT,85.42904784,-1.838589547,0.498586893,-68.47998866
9007,CT,6.4,,70805,-0.946848468,9007,CT,0,27.35405197,0,-74.85179054
9009,CT,11.8,,57070,6.571820201,9009,CT,222.04234,10.85003557,39.67916571,-67.37029722
9011,CT,12.1,,61792,19.43417101,9011,CT,0,-7.553358014,-3.533938797,-64.30755735
9013,CT,11.2,,74868,11.28579396,9013,CT,26.20032117,-7.093223527,0,-57.1067514
9015,CT,13.9,,56564,10.22391536,9015,CT,7.547577966,14.86492232,-0.798476178,-54.71234782
,Delaware,20.53333333,30.7,53316.33333,3.523938641,,,24.27449738,-3.349212963,23.6945651,-67.12055458
10001,DE,18.8,,51490,6.933845926,10001,DE,37.23476971,-13.04874144,36.09762209,-43.16802594
10003,DE,25.3,,59877,2.272986304,10003,DE,16.7371167,4.901314549,61.0844156,-60.43956264
10005,DE,17.5,,48582,4.613304489,10005,DE,31.04515888,-0.945856619,21.29078781,-70.99049071
,District of Columbia,15.1,21.7,60729,1.899778243,,,18.17772081,-3.82639065,0,-80.50234681
11001,DC,15.1,,60729,1.899778243,11001,DC,18.17772081,-3.82639065,0,-80.50234681
,Florida,19.17313433,26.2,41807.74627,3.162785151,,,75.77743142,-9.312819288,39.20790056,-17.04385843
12001,FL,19.4,,40656,11.27238576,12001,FL,-0.711368031,-12.95527174,91.07379374,-31.68598235
12003,FL,13.5,,45802,9.075650776,12003,FL,59.88979498,-5.467769327,,26.04297423
12005,FL,14.7,,44364,-2.742770494,12005,FL,41.15441519,-20.83713877,58.32572245,-33.44631308
12007,FL,22.1,,39454,14.85901248,12007,FL,25.87745505,-35.67895301,,50.08244297
12009,FL,13.9,,46331,-7.282606767,12009,FL,116.6107338,-7.178872029,30.190673,-42.06244946
12011,FL,17.2,,47917,-1.649225023,12011,FL,55.18285893,-1.878952228,73.23994828,-56.92961361
12013,FL,11.3,,34054,-8.204849555,12013,FL,13.02722834,37.69272567,0,-72.46145487
12015,FL,15.7,,41991,4.856242062,12015,FL,0,-20.04273181,141.9759432,-49.84498631
12017,FL,19.5,,36174,-3.117106774,12017,FL,91.69764344,-10.21942413,201.0289897,-28.88311895
12019,FL,32.9,,57913,-1.960688466,12019,FL,,-15.85898167,56.41599561,-34.21757194
12021,FL,26.6,,53341,1.30008178,12021,FL,-16.00060452,-7.201461727,65.01675556,-72.12350071
12023,FL,16.6,,34870,2.505249608,12023,FL,354.1560591,39.91966572,-0.057381632,29.92540388
12027,FL,19.1,,33966,-19.11500346,12027,FL,0,-59.55750173,-49.44687716,26.3828071
12029,FL,15.5,,30967,-23.15205259,12029,FL,-3.383831233,-7.782463103,0,3.744729009
12031,FL,24.2,,46112,0.056779478,12031,FL,,-22.79771988,93.00570031,-43.57696261
12033,FL,23.8,,41428,-1.656780332,12033,FL,92.19017726,-28.36529409,19.94648432,-30.34781831
12035,FL,21,,45685,30.60489296,12035,FL,187.4649171,11.94705111,79.11528177,-61.61815391
12037,FL,21,,34522,-39.71418792,12037,FL,1.909778419,-3.542700667,0,-51.77135033
12039,FL,21.1,,35704,33.90646492,12039,FL,,0.429848693,0.429848693,63.85922682
12041,FL,30.8,,38517,34.15006443,12041,FL,0,-24.54058876,0,-13.76067287
12043,FL,30.3,,39089,-44.21810229,12043,FL,,-16.32715343,0,-44.21810229
12045,FL,26.7,,39403,-9.74233363,12045,FL,192.3049288,33.71506129,0,0.286295966
12047,FL,15.1,,31820,69.562483,12047,FL,300.8298234,-61.24286103,0,93.78569486
12049,FL,20.7,,33732,25.7483463,12049,FL,-6.849398632,34.73037103,4.79028858,-1.373846042
12051,FL,16.7,,37220,29.96863017,12051,FL,0,15.73397068,5.212700617,-27.16043803
12053,FL,22.5,,37867,6.297932212,12053,FL,2.033184319,1.868851703,29.91969493,-38.41071066
12055,FL,14.4,,34469,4.40697864,12055,FL,-100,-17.86164268,100.7826512,-10.56045536
12057,FL,19,,46043,8.010726994,12057,FL,0,0.960193098,37.34067647,-39.88455239
12059,FL,18.5,,33696,-22.76711775,12059,FL,100.4707978,-35.63926479,0,49.19988616
12061,FL,26,,47525,-4.302943783,12061,FL,0,6.313448391,-5.499156986,-49.59955039
12063,FL,13.5,,37351,-12.14454214,12063,FL,0,-40.01592877,-0.02654795,11.9702663
12065,FL,17.1,,39113,-2.81986532,12065,FL,0,-27.11489899,0,175.3437149
12067,FL,26.3,,36001,-8.870967742,12067,FL,393.6888053,-54.43548387,0,21.50537634
12069,FL,27,,42343,5.031463296,12069,FL,,-12.06038925,248.8271226,-30.00279666
12071,FL,22.9,,44377,-4.891779869,12071,FL,24.73183246,-10.09126895,23.67827835,-57.4144805
12073,FL,23.4,,42393,9.145243833,12073,FL,0,-9.570730926,62.01910709,-50.50897585
12075,FL,14.5,,32197,-7.83635228,12075,FL,44.23762334,-2.985633979,-2.985633979,6.109462836
12077,FL,19.6,,37815,-100,12077,FL,108.0133965,41.33639439,0,57.04043821
12079,FL,11.3,,31942,0.370233247,12079,FL,,0.370233247,0,100.7404665
12081,FL,20.3,,44990,1.57359649,12081,FL,,-17.89318332,88.09925276,-49.84019926
12083,FL,12.6,,37162,1.60184683,12083,FL,54.41956423,-1.718474962,44.58724357,-3.081774805
12085,FL,11.3,,49539,1.607044595,12085,FL,203.173907,-0.022222884,86.62518395,-63.39671806
12086,FL,12.4,,40145,11.49730254,12086,FL,40.45614567,-0.071156641,38.88523055,-58.87411439
12087,FL,22.3,,50388,4.911773016,12087,FL,0,-1.856728468,0,-71.89324149
12089,FL,16.4,,57605,0.045436882,12089,FL,0,-8.291682858,-8.291682858,-38.40486162
12091,FL,16.3,,51173,7.432092265,12091,FL,,-25.01384164,18.96842432,-55.24214955
12093,FL,14.3,,35417,1.408771885,12093,FL,186.0429177,-23.94342109,1.408771885,4.481764973
12095,FL,15.2,,45105,-0.06631703,12095,FL,,-7.466440556,16.38986774,-50.31203102
12097,FL,14.2,,42165,-7.917319139,12097,FL,-6.063151387,-20.62029138,34.79573162,-48.52870342
12099,FL,17.5,,49891,-0.047933948,12099,FL,341.1915922,-4.974619047,50.59529342,-65.23911518
12101,FL,26.7,,42184,-10.27668298,12101,FL,0,12.96414844,46.54808447,-29.27779008
12103,FL,12,,42628,3.974292799,12103,FL,89.13827065,2.043583167,114.6547866,-54.7936214
12105,FL,17.6,,41184,4.070103094,12105,FL,87.78428371,-7.916132385,70.63569734,-30.37580047
12107,FL,12.6,,33300,40.91151059,12107,FL,0,-18.22099832,,5.027212858
12109,FL,13.1,,60841,2.69288272,12109,FL,532.6023054,-10.2372305,-13.04231705,-72.93663949
12111,FL,11,,39378,7.896980474,12111,FL,135.3887745,7.484326106,83.50982506,-48.02322874
12113,FL,13,,51208,-9.11781127,12113,FL,57.25611756,-12.61328007,39.81875189,-23.85457643
12115,FL,20.9,,46047,-1.449386349,12115,FL,67.13365406,22.60556252,122.8760032,-69.23987365
12117,FL,20.6,,57381,-2.540814489,12117,FL,40.94900898,6.805025304,70.58718126,-56.94558896
12119,FL,24.3,,45165,-6.671487126,12119,FL,89.36798678,-28.44814013,43.10371974,-34.95285466
12121,FL,16.5,,39259,16.25206157,12121,FL,,-24.65144157,-9.581729888,55.72035408
12123,FL,14.1,,35343,-7.900984875,12123,FL,39.05573031,38.14852269,,18.41301945
12125,FL,16.5,,40523,93.62345517,12125,FL,-6.116970683,-100,0,93.62345517
12127,FL,21.1,,41368,1.126381533,12127,FL,-4.260245281,-18.59199562,50.5490492,-42.1393159
12129,FL,24.5,,47566,41.76347156,12129,FL,43.63636128,-26.39204361,,-24.94875035
12131,FL,36.3,,44622,-1.505545269,12131,FL,43.8605694,-31.4056476,82.91827307,-57.88066081
12133,FL,25.6,,35378,42.07229778,12133,FL,205.7705176,22.57217848,-8.070866142,-13.17804024
,Georgia,18.52578616,30.5,39195.73585,2.324191954,,,26.57104104,-11.02904814,11.11208174,38.70952772
13001,GA,26,,36601,26.7231054,13001,GA,-8.033260033,-51.26034408,-2.520688153,-31.19107399
13003,GA,27,,28579,97.12699179,13003,GA,,-40.86190246,0,72.48611782
13005,GA,16.4,,31692,-16.14375583,13005,GA,-4.128319748,-37.10781687,0,126.4118593
13007,GA,12,,33950,0,13007,GA,299.1467955,11.22994652,0,-44.38502674
13009,GA,14.5,,36091,-14.86970553,13009,GA,0,-27.03117617,,29.46081647
13011,GA,27.9,,42196,-10.22603188,13011,GA,91.396617,0,-10.22603188,-45.1381306
13013,GA,21.7,,52391,6.987919083,13013,GA,-3.920938454,11.68037167,-4.273967136,49.97078482
13015,GA,25.9,,43825,-23.47937059,13015,GA,0,-48.18915717,-7.891834971,-10.41534634
13017,GA,19.8,,29910,-24.20458433,13017,GA,0,-24.20458433,,60.01254419
13019,GA,23.6,,32859,-1.390420671,13019,GA,0,-26.95586716,0,11.55831197
13021,GA,24.5,,36220,10.20300788,13021,GA,0,-26.3876475,-1.004077667,14.12029936
13023,GA,11.8,,38513,49.00100674,13023,GA,,-25.49949663,0,78.80120808
13025,GA,34.3,,35732,-16.96346909,13025,GA,0,10.71537454,0,77.93542338
13027,GA,32.9,,32067,182.9578654,13027,GA,,41.47893268,0,154.6620788
13029,GA,16.5,,65478,15.62319843,13029,GA,0,63.42894394,0,-32.08147784
13031,GA,36.8,,31943,1.509218245,13031,GA,,17.46066683,-8.641703579,-33.5576026
13033,GA,15.5,,30688,77.6492973,13033,GA,,-1.305945946,-1.305945946,12.79320463
13035,GA,25.2,,43777,17.26180355,13035,GA,99.48613721,-39.6939296,0,151.2752933
13037,GA,19,,28618,-100,13037,GA,,-53.96678967,0,53.44403444
13039,GA,14.3,,48967,-13.4383994,13039,GA,0,15.18277499,-7.853780009,-7.853780009
13043,GA,27.9,,30496,17.29783215,13043,GA,0,40.75739858,0,59.52505172
13045,GA,19.7,,45242,6.282829317,13045,GA,0,14.64215297,100.6237677,1.478301104
13047,GA,18.5,,47337,5.867918325,13047,GA,,-23.1842081,92.03947975,-25.92762924
13049,GA,20.5,,32316,-38.03518449,13049,GA,0,-20.33095149,0,43.40428733
13051,GA,8.6,,42728,-1.55854108,13051,GA,0,-11.76718152,34.89440517,-50.17015415
13053,GA,33.3,,46292,113.3159469,13053,GA,0,6.65797346,0,6.65797346
13055,GA,35.7,,33990,-23.4026563,13055,GA,0,21.85941043,,100.1976029
13057,GA,22.6,,63520,13.45221032,13057,GA,0,13.62281514,38.18991031,-54.83989859
13059,GA,24.7,,34000,4.512130464,13059,GA,105.7322101,-5.66161675,-5.66161675,-45.29959291
13061,GA,14,,27080,0,13061,GA,,2.086007702,0,308.3440308
13063,GA,25.9,,36595,2.563861476,13063,GA,0,8.843281566,23.07663377,9.996025351
13065,GA,26.2,,30428,29.57725514,13065,GA,85.93371293,3.661804108,0,24.39416493
13067,GA,8.8,,59471,8.405874632,13067,GA,0,-2.254036373,67.56450907,-58.13270159
13069,GA,24.7,,33527,-18.20969423,13069,GA,0,-6.525364837,-6.525364837,53.29840167
13071,GA,11,,32010,18.95264499,13071,GA,,-33.36449054,-3.075622602,34.85130768
13073,GA,19,,64435,-4.169960305,13073,GA,383.6861623,33.59656746,65.40527399,-56.35138603
13075,GA,29.9,,32244,4.370474411,13075,GA,0,-19.2371329,0,-3.084559475
13077,GA,16.3,,56407,6.261706597,13077,GA,3.717354676,-13.46527689,172.5843778,-36.63608762
13079,GA,13.9,,41593,-75.11904762,13079,GA,0,-0.476190476,0,74.16666667
13081,GA,25.1,,35232,-6.045073286,13081,GA,405.124095,87.90985343,-6.045073286,7.377059101
13083,GA,19.4,,40161,-1.788963008,13083,GA,0,-1.788963008,0,10.48741662
13085,GA,22.5,,51127,-18.86915576,13085,GA,-100,-35.77141498,,-38.69089612
13087,GA,25.2,,33288,15.28752206,13087,GA,,-42.35623897,3.758769857,69.2906245
13089,GA,35.1,,47068,1.38655483,13089,GA,0,8.634180952,280.4898676,-43.46326105
13091,GA,12.7,,33731,-13.92135456,13091,GA,,-35.10994421,,11.24009564
13093,GA,27.6,,32216,-7.920100573,13093,GA,0,-100,0,101.42478
13095,GA,27,,31200,-3.444790745,13095,GA,-5.913750741,-3.737382288,51.26982783,6.018169934
13097,GA,10.6,,52887,-4.880832419,13097,GA,,-7.200812116,-7.200812116,-31.88144719
13099,GA,24.5,,30572,-7.125102259,13099,GA,,-7.125102259,0,2.162387515
13101,GA,29.5,,32674,0,13101,GA,0,0,0,
13103,GA,24.9,,60017,3.342840523,13103,GA,,-23.685287,-4.606608748,17.07370745
13105,GA,18.2,,32888,4.719569193,13105,GA,0,-12.73369234,0,39.62609226
13107,GA,6.7,,30985,6.705825836,13107,GA,0,-50.75115731,,18.19722246
13109,GA,19.1,,32427,-39.08290232,13109,GA,,6.604920947,0,46.5817663
13111,GA,7.2,,33253,6.679342377,13111,GA,,-3.988591861,0,-46.66032881
13113,GA,18,,79276,25.10518139,13113,GA,0,-7.274983205,-1.479669655,-59.653579
13115,GA,17.7,,38289,-19.88021031,13115,GA,0,-35.71638749,-1.102134606,-5.058049222
13117,GA,15.9,,81629,9.10890285,13117,GA,0,-4.105295645,40.45183971,-47.72070411
13119,GA,9.5,,36109,13.96729698,13119,GA,0,19.66566183,0,-32.00814669
13121,GA,12,,53580,12.76515258,13121,GA,0,13.0643874,73.71078388,-69.45223798
13123,GA,9.1,,39710,-10.78879035,13123,GA,0,1.376374601,1.376374601,-28.19173466
13125,GA,13.7,,36433,0,13125,GA,0,76.25716104,0,-11.87141948
13127,GA,7.3,,42993,3.04653506,13127,GA,,-15.76023903,-7.737404656,-55.64298301
13129,GA,13,,40656,-6.744252771,13129,GA,,-6.744252771,-6.744252771,13.03726937
13131,GA,9.6,,31297,46.88089623,13131,GA,,-2.079402516,,78.03744997
13133,GA,10.6,,36001,-19.99186496,13133,GA,,-26.65920955,0,27.87625002
13135,GA,12.4,,57848,-3.021355128,13135,GA,1485.883431,4.946620018,11.39438938,-58.97569923
13137,GA,11.3,,40316,-3.115808824,13137,GA,2.947853849,-44.63760504,,3.134784156
13139,GA,12.2,,47238,-0.710865742,13139,GA,0,-0.533563716,44.67845278,-14.1737992
13141,GA,13.5,,23887,-8.311630566,13141,GA,0,113.9395287,0,1076.667408
13143,GA,13.1,,39046,29.96579477,13143,GA,0,-49.45774648,,48.96664196
13145,GA,6.4,,62264,-23.33903884,13145,GA,-0.994496855,-55.28110599,0,-14.62756598
13147,GA,17,,33753,-30.67560154,13147,GA,0,-24.37338349,-5.466729368,-5.466729368
13149,GA,19.1,,39614,30.93784922,13149,GA,,-75.44915327,0,587.4237084
13151,GA,10.1,,59371,-15.97494415,13151,GA,,-8.150748669,6.136912649,-21.21489677
13153,GA,15.3,,54977,8.956899956,13153,GA,,-18.71469368,34.76248152,-8.226267062
13155,GA,9.1,,32859,55.734375,13155,GA,0,-48.08854167,0,18.6547619
13157,GA,10.7,,50409,54.34075569,13157,GA,,-1.393406085,0,4.406981792
13159,GA,12.6,,43443,-19.82391783,13159,GA,,0.220102715,0,-14.09705482
13161,GA,13.3,,32380,-22.36591302,13161,GA,,9.172934811,,13.5398522
13163,GA,15.2,,29683,9.68537001,13163,GA,0,-14.53088051,0,72.23322564
13165,GA,11.8,,27682,-33.77370486,13165,GA,0,-53.6415934,0,224.5088462
13167,GA,11.2,,28332,280.478933,13167,GA,,,0,137.7993331
13169,GA,11.1,,52215,-25.75497778,13169,GA,0,-4.542114288,0,12.81386493
13171,GA,6.2,,40001,-17.96117849,13171,GA,,-6.241346846,0,-6.241346846
13173,GA,10.4,,33430,28.44551282,13173,GA,0,-61.46634615,0,-35.77724359
13175,GA,11,,36568,3.773859828,13175,GA,0,27.07003244,,51.33687892
13177,GA,9.4,,61489,40.42842676,13177,GA,0,91.49330921,0,67.1214335
13179,GA,11.4,,39697,5.374472561,13179,GA,0,5.681686766,-7.528524079,24.17598195
13181,GA,10,,35201,-37.72004653,13181,GA,0,3.799922451,0,-11.0286379
13183,GA,14.9,,38243,5.04112662,13183,GA,0,-29.97258225,0,-15.9670987
13185,GA,12.7,,36486,3.907562932,13185,GA,,2.454310303,33.19060339,-22.86604787
13187,GA,10.6,,44309,6.235231344,13187,GA,0,30.3796021,-13.08026526,-46.19254516
13189,GA,12.8,,36559,-15.53755251,13189,GA,,-25.47431104,-0.632414716,39.1146194
13191,GA,8.1,,35681,-8.045700155,13191,GA,0,-17.24113014,0,-36.94562296
13193,GA,13.2,,27324,5.330225058,13193,GA,0,-59.87419998,0,73.87846676
13195,GA,12.4,,41267,-7.615091019,13195,GA,0,-33.67237304,0,210.9107514
13197,GA,14.9,,33534,-19.09080473,13197,GA,0,-59.54540236,0,61.81839054
13199,GA,17,,35287,-16.68311945,13199,GA,,7.121703568,0,29.67364116
13201,GA,10.9,,32015,37.68917183,13201,GA,,-48.36656056,0,-38.03987268
13205,GA,13,,31094,50.32357799,13205,GA,0,-27.9514212,,56.10525406
13207,GA,10.3,,49839,3.524796336,13207,GA,0,25.48460162,,-5.886548786
13209,GA,15.8,,35133,68.03171398,13209,GA,-6.499333941,0.819028386,0,269.6697707
13211,GA,9.9,,45804,17.34630226,13211,GA,0,-18.6398971,,-45.51778823
13213,GA,11.4,,39911,7.529853777,13213,GA,0,-31.07060655,0,74.97461413
13215,GA,17.5,,36359,-4.890417825,13215,GA,0,4.503121155,276.2112362,-20.47567366
13217,GA,8.9,,48989,8.074417516,13217,GA,0,25.7593222,,8.830182674
13219,GA,9,,76298,-12.51891292,13219,GA,0,24.97298155,-6.270263839,-11.4774714
13221,GA,15.4,,40936,-28.3657135,13221,GA,,-4.487618005,0,
13223,GA,33.9,,61496,-1.477183383,13223,GA,0,32.49620166,17.77440147,-26.64052112
13225,GA,19.1,,38024,7.433205416,13225,GA,0,-5.205995221,0,12.85000569
13227,GA,24,,48532,19.8710064,13227,GA,0,-35.06987153,,-46.48183351
13229,GA,20,,37262,26.30722423,13229,GA,91.93702026,-28.95218637,0,89.46083634
13231,GA,37.3,,52411,-22.7714767,13231,GA,0,-35.64289725,0,7.261837919
13233,GA,29.2,,36468,-9.109449354,13233,GA,,0.628823929,,15.42718039
13235,GA,23.2,,36665,50.55802048,13235,GA,,-16.35665529,0,-16.35665529
13237,GA,28.4,,40037,-64.15227852,13237,GA,,-36.27071736,-4.406076045,40.57929993
13239,GA,23.3,,28102,-100,13239,GA,,,0,193.843594
13241,GA,14.7,,37990,-16.29783901,13241,GA,,-49.18083083,1.638338344,-54.43798626
13243,GA,17.9,,26863,-50.29343524,13243,GA,0,-50.29343524,0,59.06100723
13245,GA,14.9,,37866,-5.661811636,13245,GA,,-15.76119649,94.80223311,-22.6128115
13247,GA,16.1,,53899,-4.643439758,13247,GA,,-0.309050656,-4.643439758,-50.37566763
13249,GA,36.5,,37761,-38.001002,13249,GA,,-58.66733467,0,65.33066132
13251,GA,16.4,,30925,-9.185828958,13251,GA,,5.949866216,0,5.949866216
13253,GA,21.4,,30604,-28.05249964,13253,GA,0,101.453001,0,51.08975075
13255,GA,29.4,,38451,16.28584601,13255,GA,,-7.437563611,-1.266734518,-25.44630974
13257,GA,18.4,,34445,-8.025096666,13257,GA,0,29.84692235,,2.02258185
13259,GA,11.5,,26659,51.90334326,13259,GA,-1.391500935,-100,0,-39.23866269
13261,GA,36.6,,31871,20.38621622,13261,GA,0,-31.20787644,3.188185333,14.24406233
13263,GA,21.6,,29933,0,13263,GA,0,,0,151.9564217
13265,GA,14.3,,26863,0,13265,GA,0,0,0,120
13267,GA,28.4,,35039,-54.74314529,13267,GA,0,26.71919319,0,141.3698918
13269,GA,15.3,,30748,2.790973872,13269,GA,0,-17.7672209,0,79.88420428
13271,GA,21.4,,28414,-51.19701511,13271,GA,0,-18.66169185,0,-7.041933539
13273,GA,24.5,,31143,13.41072416,13273,GA,0,13.41072416,0,278.0357472
